lemma,poscode,surface
diretório de medicina,3,diretório de medicina
diretório de representar os estudantes junto à,3,diretório de representar os estudantes junto à
diretório desse partido no bairro da Liberdade,3,diretório desse partido no bairro da Liberdade
diretório distrital de Itaquera-São Mateus,3,diretório distrital de Itaquera-São Mateus
diretório distrital de São Manuel,3,diretório distrital de São Manuel
diretório do Instituto Alemão de Advogados e,3,diretório do Instituto Alemão de Advogados e
diretório do MDB em Minas e para,3,diretório do MDB em Minas e para
diretório do MDB em Uberlândia em 1973,3,diretório do MDB em Uberlândia em 1973
diretório do PDS do Paraná em janeiro,3,diretório do PDS do Paraná em janeiro
diretório do PDT de 1990 a 1991,3,diretório do PDT de 1990 a 1991
diretório do PFL em Teresina,3,diretório do PFL em Teresina
diretório do PFL no Espírito Santo,3,diretório do PFL no Espírito Santo
diretório do PFL paranaense,3,diretório do PFL paranaense
diretório do PMDB de Goiânia,3,diretório do PMDB de Goiânia
diretório do PMDB do Distrito Federal,3,diretório do PMDB do Distrito Federal
diretório do PMDB em Belém,3,diretório do PMDB em Belém
diretório do PSC no estado do Amazonas,3,diretório do PSC no estado do Amazonas
diretório do PSD em Pernambuco,3,diretório do PSD em Pernambuco
diretório do PSD no Rio Grande do,3,diretório do PSD no Rio Grande do
diretório do PSDB de Jacareí (SP),3,diretório do PSDB de Jacareí (SP)
diretório do PT em Telêmaco Borba,3,diretório do PT em Telêmaco Borba
diretório do PT no município,3,diretório do PT no município
diretório do PTB,3,diretório do PTB
diretório do PTB em Poxoréu,3,diretório do PTB em Poxoréu
diretório do PTB naquele estado,3,diretório do PTB naquele estado
diretório do PTB no estado do Paraná,3,diretório do PTB no estado do Paraná
diretório do Paraná,3,diretório do Paraná
diretório do Partido Trabalhista Brasileiro (PTB),3,diretório do Partido Trabalhista Brasileiro (PTB)
diretório do estado do Rio e então,3,diretório do estado do Rio e então
diretório do partido em Candeias,3,diretório do partido em Candeias
diretório do partido em Curitibanos,3,diretório do partido em Curitibanos
diretório do partido em Franca,3,diretório do partido em Franca
diretório do partido em Fátima do Sul,3,diretório do partido em Fátima do Sul
diretório do partido em Joinville e vice-,3,diretório do partido em Joinville e vice-
diretório do partido em Minas Gerais,3,diretório do partido em Minas Gerais
diretório do partido em Nova Iguaçu (RJ),3,diretório do partido em Nova Iguaçu (RJ)
diretório do partido em Pernambuco —,3,diretório do partido em Pernambuco —
diretório do partido em São Gabriel até 1995,3,diretório do partido em São Gabriel até 1995
diretório do partido em São Paulo,3,diretório do partido em São Paulo
diretório e da comissão executiva estaduais para,3,diretório e da comissão executiva estaduais para
diretório em Joinville,3,diretório em Joinville
diretório estadual,3,diretório estadual
diretório estadual da Arena,3,diretório estadual da Arena
diretório estadual da UDN e,3,diretório estadual da UDN e
diretório estadual da UDN em Minas Gerais,3,diretório estadual da UDN em Minas Gerais
diretório estadual de Pernambuco,3,diretório estadual de Pernambuco
diretório estadual de seu partido,3,diretório estadual de seu partido
diretório estadual desta agremiação,3,diretório estadual desta agremiação
diretório estadual do MDB,3,diretório estadual do MDB
diretório estadual do MDB do Rio de,3,diretório estadual do MDB do Rio de
diretório estadual do MDB e recém-cassado,3,diretório estadual do MDB e recém-cassado
diretório estadual do PCdoB e membro de,3,diretório estadual do PCdoB e membro de
diretório estadual do PDC e passou a,3,diretório estadual do PDC e passou a
diretório estadual do PDS,3,diretório estadual do PDS
diretório estadual do PDT,3,diretório estadual do PDT
diretório estadual do PDT de Minas Gerais,3,diretório estadual do PDT de Minas Gerais
diretório estadual do PFL e derrotou o,3,diretório estadual do PFL e derrotou o
diretório estadual do PMDB,3,diretório estadual do PMDB
diretório estadual do PMDB de Goiás,3,diretório estadual do PMDB de Goiás
diretório estadual do PMDB no Amazonas,3,diretório estadual do PMDB no Amazonas
diretório estadual do PMDB paulista,3,diretório estadual do PMDB paulista
diretório estadual do PSB de Sergipe,3,diretório estadual do PSB de Sergipe
diretório estadual do PSB exercendo o cargo,3,diretório estadual do PSB exercendo o cargo
diretório estadual do PSDB,3,diretório estadual do PSDB
diretório estadual do PSDB de São Paulo,3,diretório estadual do PSDB de São Paulo
diretório estadual do PSDB no Paraná,3,diretório estadual do PSDB no Paraná
diretório estadual do PT,3,diretório estadual do PT
diretório estadual do PT cargo que ocupou,3,diretório estadual do PT cargo que ocupou
diretório estadual do PT em Alagoas e,3,diretório estadual do PT em Alagoas e
diretório estadual do PT em Minas,3,diretório estadual do PT em Minas
diretório estadual do PT no Rio Grande,3,diretório estadual do PT no Rio Grande
diretório estadual do PT paranaense,3,diretório estadual do PT paranaense
diretório estadual do PTB,3,diretório estadual do PTB
diretório estadual do Partido Trabalhista Brasileiro (PT,3,diretório estadual do Partido Trabalhista Brasileiro (PT
diretório estadual do partido,3,diretório estadual do partido
diretório estadual do partido em Goiás,3,diretório estadual do partido em Goiás
diretório estadual do partido no Paraná,3,diretório estadual do partido no Paraná
diretório estadual e da comissão executiva da,3,diretório estadual e da comissão executiva da
diretório estadual e membro do diretório nacional,3,diretório estadual e membro do diretório nacional
diretório estadual e membro do seu diretório,3,diretório estadual e membro do seu diretório
diretório estudantil da Escola de Engenharia,3,diretório estudantil da Escola de Engenharia
diretório fluminense,3,diretório fluminense
diretório fluminense da Arena no estado do,3,diretório fluminense da Arena no estado do
diretório fluminense — e Danton Jobim,3,diretório fluminense — e Danton Jobim
diretório gaúcho,3,diretório gaúcho
diretório jovem do PFL,3,diretório jovem do PFL
diretório local,3,diretório local
diretório local do PSD,3,diretório local do PSD
diretório local do Partido Democrático,3,diretório local do Partido Democrático
diretório metropolitano do PMDB,3,diretório metropolitano do PMDB
diretório metropolitano em São Paulo,3,diretório metropolitano em São Paulo
diretório mineiro do Democratas (DEM),3,diretório mineiro do Democratas (DEM)
diretório municipal,3,diretório municipal
diretório municipal da Aliança Renovadora Nacional (Aren,3,diretório municipal da Aliança Renovadora Nacional (Aren
diretório municipal da Arena em Cajazeiras,3,diretório municipal da Arena em Cajazeiras
diretório municipal da Arena em Caratinga (MG),3,diretório municipal da Arena em Caratinga (MG)
diretório municipal da Arena em Chapecó,3,diretório municipal da Arena em Chapecó
diretório municipal da Arena em Conselheiro Lafaiete,3,diretório municipal da Arena em Conselheiro Lafaiete
diretório municipal da Arena em Rio do,3,diretório municipal da Arena em Rio do
diretório municipal da Arena em sua cidade,3,diretório municipal da Arena em sua cidade
diretório municipal da UDN em Pirapora,3,diretório municipal da UDN em Pirapora
diretório municipal da União Democrática Nacional (UDN),3,diretório municipal da União Democrática Nacional (UDN)
diretório municipal da agremiação,3,diretório municipal da agremiação
diretório municipal da agremiação em Itapecuru-Mirim (,3,diretório municipal da agremiação em Itapecuru-Mirim (
diretório municipal da agremiação em Serra (ES),3,diretório municipal da agremiação em Serra (ES)
diretório municipal da agremiação em São José,3,diretório municipal da agremiação em São José
diretório municipal da agremiação em Xanxerê (SC),3,diretório municipal da agremiação em Xanxerê (SC)
diretório municipal da nova legenda em Farroupilha,3,diretório municipal da nova legenda em Farroupilha
diretório municipal de Coribe,3,diretório municipal de Coribe
diretório municipal de Cuiabá e secretário-geral,3,diretório municipal de Cuiabá e secretário-geral
diretório municipal de Divinópolis,3,diretório municipal de Divinópolis
diretório municipal de Ibirama,3,diretório municipal de Ibirama
diretório municipal de Itabuna entre 1982 e 1984,3,diretório municipal de Itabuna entre 1982 e 1984
diretório municipal de João Pessoa e vice-,3,diretório municipal de João Pessoa e vice-
diretório municipal de Londrina do Movimento Democrático,3,diretório municipal de Londrina do Movimento Democrático
diretório municipal de Manhuaçu (MG),3,diretório municipal de Manhuaçu (MG)
diretório municipal de Pancas,3,diretório municipal de Pancas
diretório municipal de Passos e membro do,3,diretório municipal de Passos e membro do
diretório municipal de São Paulo,3,diretório municipal de São Paulo
diretório municipal de seu partido em Nova,3,diretório municipal de seu partido em Nova
diretório municipal de sua cidade natal,3,diretório municipal de sua cidade natal
diretório municipal dessa agremiação,3,diretório municipal dessa agremiação
diretório municipal desse partido na cidade de,3,diretório municipal desse partido na cidade de
diretório municipal desta agremiação em Araguaína,3,diretório municipal desta agremiação em Araguaína
diretório municipal do MDB de Mogi-Guaçu,3,diretório municipal do MDB de Mogi-Guaçu
diretório municipal do MDB de São Caetano,3,diretório municipal do MDB de São Caetano
diretório municipal do MDB em sua cidade,3,diretório municipal do MDB em sua cidade
diretório municipal do Movimento Democrático Brasileiro,3,diretório municipal do Movimento Democrático Brasileiro
diretório municipal do PDS em Cajazeiras,3,diretório municipal do PDS em Cajazeiras
diretório municipal do PFL,3,diretório municipal do PFL
diretório municipal do PFL de Campinas,3,diretório municipal do PFL de Campinas
diretório municipal do PMDB,3,diretório municipal do PMDB
diretório municipal do PMDB de Guarulhos,3,diretório municipal do PMDB de Guarulhos
diretório municipal do PMDB em Barueri,3,diretório municipal do PMDB em Barueri
diretório municipal do PMDB em Cascavel entre 1985,3,diretório municipal do PMDB em Cascavel entre 1985
diretório municipal do PMDB em Chapecó e,3,diretório municipal do PMDB em Chapecó e
diretório municipal do PMDB em Juiz de,3,diretório municipal do PMDB em Juiz de
diretório municipal do PMDB em Ponta Grossa,3,diretório municipal do PMDB em Ponta Grossa
diretório municipal do PMDB em São Carlos,3,diretório municipal do PMDB em São Carlos
diretório municipal do PMDB em São Leopoldo,3,diretório municipal do PMDB em São Leopoldo
diretório municipal do PMDB em Vila Matilde,3,diretório municipal do PMDB em Vila Matilde
diretório municipal do PMDB entre 2000 e 2005,3,diretório municipal do PMDB entre 2000 e 2005
diretório municipal do PP em Belo Horizonte,3,diretório municipal do PP em Belo Horizonte
diretório municipal do PPS em Teófilo Otoni,3,diretório municipal do PPS em Teófilo Otoni
diretório municipal do PR na cidade de,3,diretório municipal do PR na cidade de
diretório municipal do PSB no Rio Grande,3,diretório municipal do PSB no Rio Grande
diretório municipal do PSC,3,diretório municipal do PSC
diretório municipal do PSD de Serro e,3,diretório municipal do PSD de Serro e
diretório municipal do PSDB,3,diretório municipal do PSDB
diretório municipal do PSDB a partir desse,3,diretório municipal do PSDB a partir desse
diretório municipal do PSDB de São Paulo,3,diretório municipal do PSDB de São Paulo
diretório municipal do PSDB em Londrina,3,diretório municipal do PSDB em Londrina
diretório municipal do PT,3,diretório municipal do PT
diretório municipal do PT de São José,3,diretório municipal do PT de São José
diretório municipal do PT de São Paulo,3,diretório municipal do PT de São Paulo
diretório municipal do PT e,3,diretório municipal do PT e
diretório municipal do PT em Guarulhos,3,diretório municipal do PT em Guarulhos
diretório municipal do PT em Ponta Grossa (1992-1993),3,diretório municipal do PT em Ponta Grossa (1992-1993)
diretório municipal do PT em Santos (SP),3,diretório municipal do PT em Santos (SP)
diretório municipal do PT na capital maranhense,3,diretório municipal do PT na capital maranhense
diretório municipal do PT no estado,3,diretório municipal do PT no estado
diretório municipal do PTB de Cabo Frio,3,diretório municipal do PTB de Cabo Frio
diretório municipal do PTB de Santana do,3,diretório municipal do PTB de Santana do
diretório municipal do PTB divulgou um telegrama,3,diretório municipal do PTB divulgou um telegrama
diretório municipal do PTB e,3,diretório municipal do PTB e
diretório municipal do Partido Constitucionalista em São,3,diretório municipal do Partido Constitucionalista em São
diretório municipal do Partido Social Democrático (PSD),3,diretório municipal do Partido Social Democrático (PSD)
diretório municipal do Partido da Frente Liberal (,3,diretório municipal do Partido da Frente Liberal (
diretório municipal do Partido do Movimento Democrático,3,diretório municipal do Partido do Movimento Democrático
diretório municipal do partido,3,diretório municipal do partido
diretório municipal do partido de 1996 a 1998 e,3,diretório municipal do partido de 1996 a 1998 e
diretório municipal do partido em 1981,3,diretório municipal do partido em 1981
diretório municipal do partido em 1989,3,diretório municipal do partido em 1989
diretório municipal do partido em Araguaína,3,diretório municipal do partido em Araguaína
diretório municipal do partido em Campina Grande (,3,diretório municipal do partido em Campina Grande (
diretório municipal do partido em Candeias,3,diretório municipal do partido em Candeias
diretório municipal do partido em Cascavel (PR),3,diretório municipal do partido em Cascavel (PR)
diretório municipal do partido em Curitiba (1971) e,3,diretório municipal do partido em Curitiba (1971) e
diretório municipal do partido em Joinville (SC),3,diretório municipal do partido em Joinville (SC)
diretório municipal do partido em Lajes e,3,diretório municipal do partido em Lajes e
diretório municipal do partido em Montes Claros,3,diretório municipal do partido em Montes Claros
diretório municipal do partido em Pará de,3,diretório municipal do partido em Pará de
diretório municipal do partido em Santos,3,diretório municipal do partido em Santos
diretório municipal do partido em São José,3,diretório municipal do partido em São José
diretório municipal do partido em Vitória até 1988,3,diretório municipal do partido em Vitória até 1988
diretório municipal do partido em sua cidade,3,diretório municipal do partido em sua cidade
diretório municipal do partido neste município paulista,3,diretório municipal do partido neste município paulista
diretório municipal do partido no recém-criado,3,diretório municipal do partido no recém-criado
diretório municipal e membro do diretório estadual,3,diretório municipal e membro do diretório estadual
diretório municipal em Campinas,3,diretório municipal em Campinas
diretório municipal em Cascavel,3,diretório municipal em Cascavel
diretório municipal em Ibipeba (BA),3,diretório municipal em Ibipeba (BA)
diretório municipal em Monte Santo,3,diretório municipal em Monte Santo
diretório municipal em Pedro II,3,diretório municipal em Pedro II
diretório municipal em São José dos Campos,3,diretório municipal em São José dos Campos
diretório municipal em Teresina,3,diretório municipal em Teresina
diretório municipal entre 1990 e 1993,3,diretório municipal entre 1990 e 1993
diretório municipal no ano seguinte,3,diretório municipal no ano seguinte
diretório nacional,3,diretório nacional
diretório nacional (1947-1949) e República,3,diretório nacional (1947-1949) e República
diretório nacional da Arena,3,diretório nacional da Arena
diretório nacional da Arena na convenção nacional,3,diretório nacional da Arena na convenção nacional
diretório nacional da Juventude Democrata Cristã do,3,diretório nacional da Juventude Democrata Cristã do
diretório nacional da UDN,3,diretório nacional da UDN
diretório nacional da agremiação,3,diretório nacional da agremiação
diretório nacional de seu partido entre 1972 e 1974,3,diretório nacional de seu partido entre 1972 e 1974
diretório nacional de seu partido para o,3,diretório nacional de seu partido para o
diretório nacional desse partido,3,diretório nacional desse partido
diretório nacional deste partido e,3,diretório nacional deste partido e
diretório nacional do PFL,3,diretório nacional do PFL
diretório nacional do PMDB e desde janeiro,3,diretório nacional do PMDB e desde janeiro
diretório nacional do PP a partir de 2007,3,diretório nacional do PP a partir de 2007
diretório nacional do PSD,3,diretório nacional do PSD
diretório nacional do PSDB,3,diretório nacional do PSDB
diretório nacional do PTB),3,diretório nacional do PTB)
diretório nacional do PTN,3,diretório nacional do PTN
diretório nacional do mesmo,3,diretório nacional do mesmo
diretório nacional do partido,3,diretório nacional do partido
diretório nacional do partido e legatário de,3,diretório nacional do partido e legatário de
diretório nacional enquanto a presidência ficou com,3,diretório nacional enquanto a presidência ficou com
diretório nacional foi Getúlio Vargas,3,diretório nacional foi Getúlio Vargas
diretório oposicionista Erasmo Martins Pedro como princi,3,diretório oposicionista Erasmo Martins Pedro como princi
diretório paranaense do partido,3,diretório paranaense do partido
diretório paulista do PTN,3,diretório paulista do PTN
diretório pernambucano do partido,3,diretório pernambucano do partido
diretório regional,3,diretório regional
diretório regional (1945-1965) e do diretório nacional (,3,diretório regional (1945-1965) e do diretório nacional (
diretório regional baiano da UDN de 1960 a 1962,3,diretório regional baiano da UDN de 1960 a 1962
diretório regional baiano do Movimento Democrático Brasi,3,diretório regional baiano do Movimento Democrático Brasi
diretório regional carioca do PTB,3,diretório regional carioca do PTB
diretório regional da Arena,3,diretório regional da Arena
diretório regional da Arena (1976-1978),3,diretório regional da Arena (1976-1978)
diretório regional da Arena baiana,3,diretório regional da Arena baiana
diretório regional da Arena carioca e apresentou-,3,diretório regional da Arena carioca e apresentou-
diretório regional da Arena do Piauí,3,diretório regional da Arena do Piauí
diretório regional da Arena e,3,diretório regional da Arena e
diretório regional da Arena em Minas Gerais,3,diretório regional da Arena em Minas Gerais
diretório regional da Arena em Santa Catarina,3,diretório regional da Arena em Santa Catarina
diretório regional da Arena em seu estado,3,diretório regional da Arena em seu estado
diretório regional da Arena na Bahia,3,diretório regional da Arena na Bahia
diretório regional da Arena no Paraná,3,diretório regional da Arena no Paraná
diretório regional da Guanabara da Aliança Renovadora,3,diretório regional da Guanabara da Aliança Renovadora
diretório regional da Sociedade Bíblica do Brasil (1981-,3,diretório regional da Sociedade Bíblica do Brasil (1981-
diretório regional da UDN,3,diretório regional da UDN
diretório regional da UDN e líder da,3,diretório regional da UDN e líder da
diretório regional da agremiação,3,diretório regional da agremiação
diretório regional da legenda no Pará,3,diretório regional da legenda no Pará
diretório regional daquele partido em Sergipe,3,diretório regional daquele partido em Sergipe
diretório regional de 1990 a 1993,3,diretório regional de 1990 a 1993
diretório regional de Sergipe e membro do,3,diretório regional de Sergipe e membro do
diretório regional de São Paulo e membro,3,diretório regional de São Paulo e membro
diretório regional de São Paulo e secretário,3,diretório regional de São Paulo e secretário
diretório regional de Tocantins e tesoureiro da,3,diretório regional de Tocantins e tesoureiro da
diretório regional de seu partido,3,diretório regional de seu partido
diretório regional de seu partido na Bahia,3,diretório regional de seu partido na Bahia
diretório regional de seu partido no estado,3,diretório regional de seu partido no estado
diretório regional desse partido em Pernambuco,3,diretório regional desse partido em Pernambuco
diretório regional deste partido em Tocantins,3,diretório regional deste partido em Tocantins
diretório regional do Democratas (DEM),3,diretório regional do Democratas (DEM)
diretório regional do MDB,3,diretório regional do MDB
diretório regional do MDB do Amazonas e,3,diretório regional do MDB do Amazonas e
diretório regional do MDB em Campo Grande,3,diretório regional do MDB em Campo Grande
diretório regional do PCdoB,3,diretório regional do PCdoB
diretório regional do PDC,3,diretório regional do PDC
diretório regional do PDC e membro da,3,diretório regional do PDC e membro da
diretório regional do PDS,3,diretório regional do PDS
diretório regional do PDS do Amapá,3,diretório regional do PDS do Amapá
diretório regional do PDS do Rio de,3,diretório regional do PDS do Rio de
diretório regional do PDS do estado de,3,diretório regional do PDS do estado de
diretório regional do PDS entre 1991 e 1993,3,diretório regional do PDS entre 1991 e 1993
diretório regional do PDT,3,diretório regional do PDT
diretório regional do PDT no Rio de,3,diretório regional do PDT no Rio de
diretório regional do PFL,3,diretório regional do PFL
diretório regional do PFL da Bahia,3,diretório regional do PFL da Bahia
diretório regional do PFL da Paraíba,3,diretório regional do PFL da Paraíba
diretório regional do PFL e membro do,3,diretório regional do PFL e membro do
diretório regional do PMDB,3,diretório regional do PMDB
diretório regional do PMDB de Pernambuco,3,diretório regional do PMDB de Pernambuco
diretório regional do PMDB de Rondônia entre 2004,3,diretório regional do PMDB de Rondônia entre 2004
diretório regional do PMDB de Santa Catarina,3,diretório regional do PMDB de Santa Catarina
diretório regional do PMDB de São Paulo,3,diretório regional do PMDB de São Paulo
diretório regional do PMDB e,3,diretório regional do PMDB e
diretório regional do PMDB em 2006,3,diretório regional do PMDB em 2006
diretório regional do PMDB em Goiás,3,diretório regional do PMDB em Goiás
diretório regional do PMDB no Maranhão,3,diretório regional do PMDB no Maranhão
diretório regional do PMDB no Rio de,3,diretório regional do PMDB no Rio de
diretório regional do PMDB paranaense,3,diretório regional do PMDB paranaense
diretório regional do PP,3,diretório regional do PP
diretório regional do PP no Ceará,3,diretório regional do PP no Ceará
diretório regional do PPR no Acre de 1993,3,diretório regional do PPR no Acre de 1993
diretório regional do PRN em Tocantins e,3,diretório regional do PRN em Tocantins e
diretório regional do PSB,3,diretório regional do PSB
diretório regional do PSB entre 1996 e 1998,3,diretório regional do PSB entre 1996 e 1998
diretório regional do PSD,3,diretório regional do PSD
diretório regional do PSD de Pernambuco,3,diretório regional do PSD de Pernambuco
diretório regional do PSD do Maranhão e,3,diretório regional do PSD do Maranhão e
diretório regional do PSD em 1961,3,diretório regional do PSD em 1961
diretório regional do PSD em seu estado,3,diretório regional do PSD em seu estado
diretório regional do PSD mato-grossense e,3,diretório regional do PSD mato-grossense e
diretório regional do PSDB,3,diretório regional do PSDB
diretório regional do PSDB gaúcho,3,diretório regional do PSDB gaúcho
diretório regional do PST e membro do,3,diretório regional do PST e membro do
diretório regional do PT,3,diretório regional do PT
diretório regional do PT de Minas Gerais,3,diretório regional do PT de Minas Gerais
diretório regional do PT de São Paulo,3,diretório regional do PT de São Paulo
diretório regional do PT do Rio de,3,diretório regional do PT do Rio de
diretório regional do PT e em maio,3,diretório regional do PT e em maio
diretório regional do Partido Libertador (PL) no,3,diretório regional do Partido Libertador (PL) no
diretório regional do Partido Republicano (PR),3,diretório regional do Partido Republicano (PR)
diretório regional do Partido da Frente Liberal (,3,diretório regional do Partido da Frente Liberal (
diretório regional do Pará e membro do,3,diretório regional do Pará e membro do
diretório regional do Pará para o biênio 2008/2009,3,diretório regional do Pará para o biênio 2008/2009
diretório regional do Piauí,3,diretório regional do Piauí
diretório regional do Rio de Janeiro,3,diretório regional do Rio de Janeiro
diretório regional do mesmo partido no Rio,3,diretório regional do mesmo partido no Rio
diretório regional do partido,3,diretório regional do partido
diretório regional do partido de 1980 a 1981,3,diretório regional do partido de 1980 a 1981
diretório regional do partido e,3,diretório regional do partido e
diretório regional do partido e da União,3,diretório regional do partido e da União
diretório regional do partido em Goiás,3,diretório regional do partido em Goiás
diretório regional do partido em Rondônia,3,diretório regional do partido em Rondônia
diretório regional do partido em Roraima,3,diretório regional do partido em Roraima
diretório regional do partido em Santa Catarina,3,diretório regional do partido em Santa Catarina
diretório regional do partido na Bahia,3,diretório regional do partido na Bahia
diretório regional do partido na Guanabara,3,diretório regional do partido na Guanabara
diretório regional do partido no Paraná,3,diretório regional do partido no Paraná
diretório regional do partido no Rio de,3,diretório regional do partido no Rio de
diretório regional e conselheiro de contas da,3,diretório regional e conselheiro de contas da
diretório regional e genro de Vargas),3,diretório regional e genro de Vargas)
diretório regional e líder da bancada,3,diretório regional e líder da bancada
diretório regional e líder de bancada do,3,diretório regional e líder de bancada do
diretório regional e membro da Executiva Nacional,3,diretório regional e membro da Executiva Nacional
diretório regional e membro do diretório nacional,3,diretório regional e membro do diretório nacional
diretório regional e um dos principais organizadores,3,diretório regional e um dos principais organizadores
diretório regional em São Luís,3,diretório regional em São Luís
diretório regional gaúcho do PSD e membro,3,diretório regional gaúcho do PSD e membro
diretório regional gaúcho e do diretório municipal,3,diretório regional gaúcho e do diretório municipal
diretório regional no Paraná,3,diretório regional no Paraná
diretório regional paraense da agremiação,3,diretório regional paraense da agremiação
diretório regional paulista,3,diretório regional paulista
diretório regional provisório do PDS em Minas,3,diretório regional provisório do PDS em Minas
diretório regional provisório e tornou-se membro,3,diretório regional provisório e tornou-se membro
diretório regional — e transferiu-se para o,3,diretório regional — e transferiu-se para o
diretório rio-grandense do PSD,3,diretório rio-grandense do PSD
diretório zonal 24 do partido,3,diretório zonal 24 do partido
diretório zonal do Jardim Paulista na capital,3,diretório zonal do Jardim Paulista na capital
diretório zonal do PT de São Miguel,3,diretório zonal do PT de São Miguel
direção estadual e exerceu cargos na Executiva,3,direção estadual e exerceu cargos na Executiva
divisão da região de Rondônia e Acre,3,divisão da região de Rondônia e Acre
do Grupo Bamerindus para concorrer a,3,do Grupo Bamerindus para concorrer a
editora responsável pela publicação do matutino,3,editora responsável pela publicação do matutino
empresa A Sertaneja,3,empresa A Sertaneja
empresa Atlântica Boa Vista de Seguros,3,empresa Atlântica Boa Vista de Seguros
empresa Comercial e Administradora Feliche Ltda,3,empresa Comercial e Administradora Feliche Ltda
empresa Comércio de Veículos Pesados Ltda,3,empresa Comércio de Veículos Pesados Ltda
empresa Daude Jabur Engenharia e Construções Ltda,3,empresa Daude Jabur Engenharia e Construções Ltda
empresa Fives Lille Industrial do Nordeste S,3,empresa Fives Lille Industrial do Nordeste S
empresa Freire & Companhia Ltda,3,empresa Freire & Companhia Ltda
empresa Habitação Construções e Empreendimentos Ltda,3,empresa Habitação Construções e Empreendimentos Ltda
empresa Imobiliária Agrícola S,3,empresa Imobiliária Agrícola S
empresa Instituto Nacional dos Distribuidores de Aço (,3,empresa Instituto Nacional dos Distribuidores de Aço (
empresa Jaime Lerner Arquitetos Associados,3,empresa Jaime Lerner Arquitetos Associados
empresa Laticínios União,3,empresa Laticínios União
empresa Mercedes-Benz do Brasil e,3,empresa Mercedes-Benz do Brasil e
empresa Metais de Minas Gerais S,3,empresa Metais de Minas Gerais S
empresa Mossoró Agroindustrial S,3,empresa Mossoró Agroindustrial S
empresa Máquinas Piratininga,3,empresa Máquinas Piratininga
empresa Norte-Sul Indústria e Comércio e,3,empresa Norte-Sul Indústria e Comércio e
empresa Pele Nova Biotecnologia,3,empresa Pele Nova Biotecnologia
empresa Penta Perspectiva Estratégica,3,empresa Penta Perspectiva Estratégica
empresa Projetos Industriais,3,empresa Projetos Industriais
empresa Tecmina,3,empresa Tecmina
empresa Unimed por dez anos,3,empresa Unimed por dez anos
empresa aeroespacial Varig de junho de 2000 a,3,empresa aeroespacial Varig de junho de 2000 a
empresa canadense Brazilian Traction,3,empresa canadense Brazilian Traction
empresa catarinense Cerâmica Portobello Casado com Fláv,3,empresa catarinense Cerâmica Portobello Casado com Fláv
empresa de consultoria PHORUM – Consultoria e Pesquisas,3,empresa de consultoria PHORUM – Consultoria e Pesquisas
empresa jornalística Folha da Manhã S,3,empresa jornalística Folha da Manhã S
empresa metalúrgica Galkit S,3,empresa metalúrgica Galkit S
Comando Geral dos Trabalhadores (CGT),3,Comando Geral dos Trabalhadores (CGT)
escola da samba Império Serrano,3,escola da samba Império Serrano
federação foi Mário Leão Ludolf,3,federação foi Mário Leão Ludolf
federação paulista (FIESP),3,federação paulista (FIESP)
firma Elevadores Swiss do Brasil S,3,firma Elevadores Swiss do Brasil S
firma Empreendimentos Econômicos Mauá — Escritórios Técn,3,firma Empreendimentos Econômicos Mauá — Escritórios Técn
firma Roxo Loureiro S,3,firma Roxo Loureiro S
firma paraibana Sibrasil,3,firma paraibana Sibrasil
frigorífico Diplomata Industrial e Comercial (que se,3,frigorífico Diplomata Industrial e Comercial (que se
fábrica de material sanitário Porcelite e da,3,fábrica de material sanitário Porcelite e da
fábrica de tecidos Pindorama,3,fábrica de tecidos Pindorama
grupo Abril,3,grupo Abril
grupo Cica e do Banco Auxiliar,3,grupo Cica e do Banco Auxiliar
grupo Coroa-Brastel,3,grupo Coroa-Brastel
grupo Corujão e da,3,grupo Corujão e da
grupo Empresa de Subastecimento de Água e,3,grupo Empresa de Subastecimento de Água e
grupo João Fortes Engenharia,3,grupo João Fortes Engenharia
grupo Light,3,grupo Light
grupo Onogás e da Onocrédito S,3,grupo Onogás e da Onocrédito S
grupo Opportunity,3,grupo Opportunity
grupo Perdigão e manteve-se até 1998 diretor-,3,grupo Perdigão e manteve-se até 1998 diretor-
grupo Pif-Paf,3,grupo Pif-Paf
grupo Votorantim,3,grupo Votorantim
grupo brasileiro da União Interparlamentar,3,grupo brasileiro da União Interparlamentar
grupo brasileiro da União Parlamentar,3,grupo brasileiro da União Parlamentar
grupo brasileiro no Parlamento Latino-Americano (1988),3,grupo brasileiro no Parlamento Latino-Americano (1988)
grupo de trabalho composto por representantes dos,3,grupo de trabalho composto por representantes dos
grupo de trabalho de estudo das relações,3,grupo de trabalho de estudo das relações
grupo de trabalho encarregado da atualização de,3,grupo de trabalho encarregado da atualização de
grupo de trabalho encarregado da organização da,3,grupo de trabalho encarregado da organização da
grupo de trabalho encarregado de elaborar as,3,grupo de trabalho encarregado de elaborar as
grupo de trabalho encarregado de elaborar relatório,3,grupo de trabalho encarregado de elaborar relatório
grupo de trabalho responsável pela elaboração de,3,grupo de trabalho responsável pela elaboração de
grupo empresarial Brasif,3,grupo empresarial Brasif
grupo executivo para as Terras do Sudoeste,3,grupo executivo para as Terras do Sudoeste
grupo indicado pelas câmaras de comércio para,3,grupo indicado pelas câmaras de comércio para
grupo latino-americano da FAO (1993),3,grupo latino-americano da FAO (1993)
grupo parlamentar Brasil-Japão e do grupo,3,grupo parlamentar Brasil-Japão e do grupo
